it's a website that praises china and invites you to visit t,1
i am an us citizen thats born in china i use chinese social medias and are into chinese cultures i got really  off when i saw the news commenting about how theres not enough food for the athletes this video made me feel a lot better at least the athletes are telling the truth i am glad that the athletes are enjoying the chinese foods competition second friendship first,1
bbc free food and drinks a ploy by beijing to make foreign athletes put on weight,1
funny how some korean athletes were being hypercritical about our food while sneaking food into their rooms to secretly consume them,1
yea but you cant get that good food if they quarantine you and then they feed you meals that look like they were rejected from a united states prison or school,1
western medias again lied about china of giving bad  western  never know they get fooled everyday by their medias,1
amazing foods,1
let not those who disbelieve think they will escape indeed they will not cause failure to allah and prepare against them whatever you are able of power and of  of war by which you may terrify the enemy of allah and your enemy and others besides them whom you do not know but whom allah knows and whatever you spend in the cause of allah will be fully repaid to you and you will not be wronged quran,1
i admire you for eating like that,1
i was dining in a   in paris and was pleasantly surprised to see duck wrapped and cooke,1
hey   the guys in this video are actors and they are all paid by the china government because the korean players said they just wanted to go home after seeing the menu in olympic canteen,1
red bean bun is my favourite too since i was a kid,1
shows our chinese hospitality,1
nice propaganda gt   keep up your hard work,1
there are  different dishes at the beijing winter olympics covering all different  from the world 24 hour serve  the food is all free its just amazing,1
btw koreans are complaining that olympic  village foods are lack of variety and taste and they took all water melons,1
ones  preference for food is very subjective it makes it more tricky when politics yes politics in food becomes entangled in it as per usual some  youtube sites gave some athletes from certain countries the microphone to lodge complaints about the quality of food being served according to an indian site the food is so poor that the athletes are suffering from malnutrition and their bones are sticking out from starvation i believe that especially from india but there are a few dodgy sites with known history of  propaganda also wheeled out a select few to bitch and moan about everything from the surveillance the security  measures the size of their room poor hygiene and of course the food not being to their  reminds me of a friend i used to work with while he was a a school in a third world country why was he living in a 3rd world country when he belonged to the developed world his father was in the air force of the british empire and that country was one of the colonies he told me about the wonders of the street foods walking home from school he,1
it's a website that praises china and invites you to visit t,1
i am an us citizen thats born in china i use chinese social medias and are into chinese cultures i got really  off when i saw the news commenting about how theres not enough food for the athletes this video made me feel a lot better at least the athletes are telling the truth i am glad that the athletes are enjoying the chinese foods competition second friendship first,1
bbc free food and drinks a ploy by beijing to make foreign athletes put on weight,1
funny how some korean athletes were being hypercritical about our food while sneaking food into their rooms to secretly consume them,1
yea but you cant get that good food if they quarantine you and then they feed you meals that look like they were rejected from a united states prison or school,1
western medias again lied about china of giving bad  western  never know they get fooled everyday by their medias,1
amazing foods,1
let not those who disbelieve think they will escape indeed they will not cause failure to allah and prepare against them whatever you are able of power and of  of war by which you may terrify the enemy of allah and your enemy and others besides them whom you do not know but whom allah knows and whatever you spend in the cause of allah will be fully repaid to you and you will not be wronged quran,1
i admire you for eating like that,1
i was dining in a   in paris and was pleasantly surprised to see duck wrapped and cooke,1
hey   the guys in this video are actors and they are all paid by the china government because the korean players said they just wanted to go home after seeing the menu in olympic canteen,1
red bean bun is my favourite too since i was a kid,1
shows our chinese hospitality,1
nice propaganda gt   keep up your hard work,1
there are  different dishes at the beijing winter olympics covering all different  from the world 24 hour serve  the food is all free its just amazing,1
btw koreans are complaining that olympic  village foods are lack of variety and taste and they took all water melons,1
ones  preference for food is very subjective it makes it more tricky when politics yes politics in food becomes entangled in it as per usual some  youtube sites gave some athletes from certain countries the microphone to lodge complaints about the quality of food being served according to an indian site the food is so poor that the athletes are suffering from malnutrition and their bones are sticking out from starvation i believe that especially from india but there are a few dodgy sites with known history of  propaganda also wheeled out a select few to bitch and moan about everything from the surveillance the security  measures the size of their room poor hygiene and of course the food not being to their  reminds me of a friend i used to work with while he was a a school in a third world country why was he living in a 3rd world country when he belonged to the developed world his father was in the air force of the british empire and that country was one of the colonies he told me about the wonders of the street foods walking home from school he,1
it's a website that praises china and invites you to visit t,1
i am an us citizen thats born in china i use chinese social medias and are into chinese cultures i got really  off when i saw the news commenting about how theres not enough food for the athletes this video made me feel a lot better at least the athletes are telling the truth i am glad that the athletes are enjoying the chinese foods competition second friendship first,1
bbc free food and drinks a ploy by beijing to make foreign athletes put on weight,1
funny how some korean athletes were being hypercritical about our food while sneaking food into their rooms to secretly consume them,1
yea but you cant get that good food if they quarantine you and then they feed you meals that look like they were rejected from a united states prison or school,1
western medias again lied about china of giving bad  western  never know they get fooled everyday by their medias,1
amazing foods,1
let not those who disbelieve think they will escape indeed they will not cause failure to allah and prepare against them whatever you are able of power and of  of war by which you may terrify the enemy of allah and your enemy and others besides them whom you do not know but whom allah knows and whatever you spend in the cause of allah will be fully repaid to you and you will not be wronged quran,1
i admire you for eating like that,1
i was dining in a   in paris and was pleasantly surprised to see duck wrapped and cooke,1
hey   the guys in this video are actors and they are all paid by the china government because the korean players said they just wanted to go home after seeing the menu in olympic canteen,1
red bean bun is my favourite too since i was a kid,1
shows our chinese hospitality,1
nice propaganda gt   keep up your hard work,1
there are  different dishes at the beijing winter olympics covering all different  from the world 24 hour serve  the food is all free its just amazing,1
btw koreans are complaining that olympic  village foods are lack of variety and taste and they took all water melons,1
ones  preference for food is very subjective it makes it more tricky when politics yes politics in food becomes entangled in it as per usual some  youtube sites gave some athletes from certain countries the microphone to lodge complaints about the quality of food being served according to an indian site the food is so poor that the athletes are suffering from malnutrition and their bones are sticking out from starvation i believe that especially from india but there are a few dodgy sites with known history of  propaganda also wheeled out a select few to bitch and moan about everything from the surveillance the security  measures the size of their room poor hygiene and of course the food not being to their  reminds me of a friend i used to work with while he was a a school in a third world country why was he living in a 3rd world country when he belonged to the developed world his father was in the air force of the british empire and that country was one of the colonies he told me about the wonders of the street foods walking home from school he,1
it's a website that praises china and invites you to visit t,1
i am an us citizen thats born in china i use chinese social medias and are into chinese cultures i got really  off when i saw the news commenting about how theres not enough food for the athletes this video made me feel a lot better at least the athletes are telling the truth i am glad that the athletes are enjoying the chinese foods competition second friendship first,1
bbc free food and drinks a ploy by beijing to make foreign athletes put on weight,1
funny how some korean athletes were being hypercritical about our food while sneaking food into their rooms to secretly consume them,1
yea but you cant get that good food if they quarantine you and then they feed you meals that look like they were rejected from a united states prison or school,1
western medias again lied about china of giving bad  western  never know they get fooled everyday by their medias,1
amazing foods,1
let not those who disbelieve think they will escape indeed they will not cause failure to allah and prepare against them whatever you are able of power and of  of war by which you may terrify the enemy of allah and your enemy and others besides them whom you do not know but whom allah knows and whatever you spend in the cause of allah will be fully repaid to you and you will not be wronged quran,1
i admire you for eating like that,1
i was dining in a   in paris and was pleasantly surprised to see duck wrapped and cooke,1
hey   the guys in this video are actors and they are all paid by the china government because the korean players said they just wanted to go home after seeing the menu in olympic canteen,1
red bean bun is my favourite too since i was a kid,1
shows our chinese hospitality,1
nice propaganda gt   keep up your hard work,1
there are  different dishes at the beijing winter olympics covering all different  from the world 24 hour serve  the food is all free its just amazing,1
btw koreans are complaining that olympic  village foods are lack of variety and taste and they took all water melons,1
ones  preference for food is very subjective it makes it more tricky when politics yes politics in food becomes entangled in it as per usual some  youtube sites gave some athletes from certain countries the microphone to lodge complaints about the quality of food being served according to an indian site the food is so poor that the athletes are suffering from malnutrition and their bones are sticking out from starvation i believe that especially from india but there are a few dodgy sites with known history of  propaganda also wheeled out a select few to bitch and moan about everything from the surveillance the security  measures the size of their room poor hygiene and of course the food not being to their  reminds me of a friend i used to work with while he was a a school in a third world country why was he living in a 3rd world country when he belonged to the developed world his father was in the air force of the british empire and that country was one of the colonies he told me about the wonders of the street foods walking home from school he,1
it's a website that praises china and invites you to visit t,1
i am an us citizen thats born in china i use chinese social medias and are into chinese cultures i got really  off when i saw the news commenting about how theres not enough food for the athletes this video made me feel a lot better at least the athletes are telling the truth i am glad that the athletes are enjoying the chinese foods competition second friendship first,1
bbc free food and drinks a ploy by beijing to make foreign athletes put on weight,1
funny how some korean athletes were being hypercritical about our food while sneaking food into their rooms to secretly consume them,1
yea but you cant get that good food if they quarantine you and then they feed you meals that look like they were rejected from a united states prison or school,1
western medias again lied about china of giving bad  western  never know they get fooled everyday by their medias,1
amazing foods,1
let not those who disbelieve think they will escape indeed they will not cause failure to allah and prepare against them whatever you are able of power and of  of war by which you may terrify the enemy of allah and your enemy and others besides them whom you do not know but whom allah knows and whatever you spend in the cause of allah will be fully repaid to you and you will not be wronged quran,1
i admire you for eating like that,1
i was dining in a   in paris and was pleasantly surprised to see duck wrapped and cooke,1
hey   the guys in this video are actors and they are all paid by the china government because the korean players said they just wanted to go home after seeing the menu in olympic canteen,1
red bean bun is my favourite too since i was a kid,1
shows our chinese hospitality,1
in order to reduce the transaction cost of  we need to do direct  such as shanghai center to eliminate  or agency  the real price is always covered by,1
there will be no peace in the world as long as there is america,1
a juxtaposed  for winnie the  the ugliest don  in history,1
this announcer can only say human rights is human rights your killing and extermination of aborigines is the united states waging war around the world,1
china is so nice,1
china has done a perfect job in organizing winter olympics  spectacular winter olympics opening ceremony even during pandemic  no one can match,1
it must be very painful for us and its  servants to watch china successfully organizes and hosts beijing winter olympics that is praised by the world  ouch,1
i pray for human rights of chinese people no more massacres no more dictators no more tortures no mo,1
i dunno if you guys noticed this but all people leaving malicious comments under this video are koreans lmao,1
great china,1
corona olympic,1
beautiful opening ceremony of beijing 2022 winter olympics i were fully shocked by the beautiful color and stage design etc amazing,1
china has surpassed herself she did it,1
the bizarre beijing olympics are being held there is no beautiful story of the winning player and more rude spectators are reported in articles about the beijing olympics including referee buying biased judgment reporter assault vomiting athletes village food  stadium facilities  ice quality and artificial snow the worlds public opinion is that china should ban international matches for 100 years in the future,1
ceremony,1
tired of these racist news bois i want to see china olympics now,1
in order to reduce the transaction cost of  we need to do direct  such as shanghai center to eliminate  or agency  the real price is always covered by,1
there will be no peace in the world as long as there is america,1
a juxtaposed  for winnie the  the ugliest don  in history,1
this announcer can only say human rights is human rights your killing and extermination of aborigines is the united states waging war around the world,1
china is so nice,1
china has done a perfect job in organizing winter olympics  spectacular winter olympics opening ceremony even during pandemic  no one can match,1
it must be very painful for us and its  servants to watch china successfully organizes and hosts beijing winter olympics that is praised by the world  ouch,1
i pray for human rights of chinese people no more massacres no more dictators no more tortures no mo,1
i dunno if you guys noticed this but all people leaving malicious comments under this video are koreans lmao,1
great china,1
corona olympic,1
beautiful opening ceremony of beijing 2022 winter olympics i were fully shocked by the beautiful color and stage design etc amazing,1
china has surpassed herself she did it,1
the bizarre beijing olympics are being held there is no beautiful story of the winning player and more rude spectators are reported in articles about the beijing olympics including referee buying biased judgment reporter assault vomiting athletes village food  stadium facilities  ice quality and artificial snow the worlds public opinion is that china should ban international matches for 100 years in the future,1
ceremony,1
tired of these racist news bois i want to see china olympics now,1
in order to reduce the transaction cost of  we need to do direct  such as shanghai center to eliminate  or agency  the real price is always covered by,1
there will be no peace in the world as long as there is america,1
a juxtaposed  for winnie the  the ugliest don  in history,1
this announcer can only say human rights is human rights your killing and extermination of aborigines is the united states waging war around the world,1
china is so nice,1
china has done a perfect job in organizing winter olympics  spectacular winter olympics opening ceremony even during pandemic  no one can match,1
it must be very painful for us and its  servants to watch china successfully organizes and hosts beijing winter olympics that is praised by the world  ouch,1
i pray for human rights of chinese people no more massacres no more dictators no more tortures no mo,1
i dunno if you guys noticed this but all people leaving malicious comments under this video are koreans lmao,1
great china,1
corona olympic,1
beautiful opening ceremony of beijing 2022 winter olympics i were fully shocked by the beautiful color and stage design etc amazing,1
china has surpassed herself she did it,1
the bizarre beijing olympics are being held there is no beautiful story of the winning player and more rude spectators are reported in articles about the beijing olympics including referee buying biased judgment reporter assault vomiting athletes village food  stadium facilities  ice quality and artificial snow the worlds public opinion is that china should ban international matches for 100 years in the future,1
ceremony,1
tired of these racist news bois i want to see china olympics now,1
in order to reduce the transaction cost of  we need to do direct  such as shanghai center to eliminate  or agency  the real price is always covered by,1
there will be no peace in the world as long as there is america,1
a juxtaposed  for winnie the  the ugliest don  in history,1
this announcer can only say human rights is human rights your killing and extermination of aborigines is the united states waging war around the world,1
china is so nice,1
china has done a perfect job in organizing winter olympics  spectacular winter olympics opening ceremony even during pandemic  no one can match,1
it must be very painful for us and its  servants to watch china successfully organizes and hosts beijing winter olympics that is praised by the world  ouch,1
i pray for human rights of chinese people no more massacres no more dictators no more tortures no mo,1
i dunno if you guys noticed this but all people leaving malicious comments under this video are koreans lmao,1
great china,1
corona olympic,1
beautiful opening ceremony of beijing 2022 winter olympics i were fully shocked by the beautiful color and stage design etc amazing,1
china has surpassed herself she did it,1
the bizarre beijing olympics are being held there is no beautiful story of the winning player and more rude spectators are reported in articles about the beijing olympics including referee buying biased judgment reporter assault vomiting athletes village food  stadium facilities  ice quality and artificial snow the worlds public opinion is that china should ban international matches for 100 years in the future,1
ceremony,1
tired of these racist news bois i want to see china olympics now,1
shi en super die,1
chapter  on the 4th day of the  the netherlands is still at  the winter olympic games begin in spring,1
omg did the  propaganda ever pulled one over on the people watching the  even anyone is when you watch the  going down the ski jump and doing their  you dont get to see about 100 yards away the cooling towers and the sky high  and the huge boilers oh yeah i almost forgot theres also the sprinkling of fake snow on the jump ramp the ski jump is built in the middle of a defunct factory zone in beijing its a godawful site please ioc next time you award the winter olympics to a country please ensure they have mountains and snow and proper facilities for the events and for the athletes ps a water pipe broke in the brand new olympic athletes quarters sending  of water from the upper floors through to the bottom through the walls and light fixtures and electrical  athletes are getting to see firsthand chinese tofu construction,1
great,1
the trill of victory the  of defeat,1
noone should be watching this  olympics it is shamefull how they treat their own citizens,1
nobody cares about the genocide olympics,1
investing in  now should be in every wise individuals list in some months time  be ecstatic with the decision you made today,1
oh very good,1
judges took the leading teams out of the equation therefore it was easier to reach the podium,1
stocks are crashing  investment right now will be at every wise individuals list  in a month you will be ecstatic with the decision you made today,1
im canadian we watched this in class they fly like a bird,1
great to see the left praising a nation that actively practices genocide against a portion of its population  but then again the canadian political left would love to do to conservatives what china does to the,1
very important,1
three cheers for canadian  many many many more  on where the games are held though so sad,1
first canadian  medal in ski  story,1
so we have mandates and restrictions here in canada but we can send our athletes to china where this virus started  the same  country where they have camps for muslims  canada is a joke and supports concentration camps,1
boycott the genocide beijing 2022 winter olympics  until the criminal mini mao xi and the  criminal cult regime  killing their own people 2 stop the human organ  stop the human rights violations 4 stop the  genocide free tibet hong kong stop the harassment of taiwan 5 stop the terrorist and  activity 6 stop the hostage diplomacy  7 the many other crimes by the  criminal cult regime mini mao xi and the  must be held accountable for their crimes against humanity including the development and the deliberate spreading of their  virus,1
see all want to eat,1
that's,1
hehe hehe ten kilograms of fertilizer how can you win gold this time,1
it's like all these guys are here to eat and everything's secondary to the  you know,1
it is a very normal way of  why should we praise a  is there no harm without comparison,1
the food looks delicious and the athletes from all over the world are eating it with  it seems to be ok except for the  everybody's  right,1
,1
south koreans can go directly to the american  trash can to pick up leftovers for the most authentic military,1
people who say bad things should not be people who eat grain,1
i'm hungry again,1
,1
american athletes probably won't even look at panda express 'kung  chicken after eating it in the olympic village,1
the leaky winter olympic village is good,1
it's so nice to see them eat,1
there is a sense of happiness and hunger watching this,1
see all want to eat,1
that's,1
hehe hehe ten kilograms of fertilizer how can you win gold this time,1
it's like all these guys are here to eat and everything's secondary to the  you know,1
it is a very normal way of  why should we praise a  is there no harm without comparison,1
the food looks delicious and the athletes from all over the world are eating it with  it seems to be ok except for the  everybody's  right,1
,1
south koreans can go directly to the american  trash can to pick up leftovers for the most authentic military,1
people who say bad things should not be people who eat grain,1
i'm hungry again,1
,1
american athletes probably won't even look at panda express 'kung  chicken after eating it in the olympic village,1
the leaky winter olympic village is good,1
it's so nice to see them eat,1
there is a sense of happiness and hunger watching this,1
best of luck to you your all gonna need it to escape there when  im praying for you all to get home safely if you get put in the tiger chair just remember to breath and pray,1
always welcome and have fun  wish everything went well,1
seriously a new phone and new laptop anyway its a good thing to have something new,1
look like lot of fun  robot got to do  test too hahaha so funny,1
what a  negative commenters obviously has never ever travelled outside the us  feeding on fake mainstream media news without travelling the world and get the real sense beyond your doorstep news too sad its like a religion you learn what bibles tell you and cannot access to any others ex born in catholic and  follow that without choice since your parents chosen for you already wonder why us news seperated all humankind by different cultures other than theirs,1
berlin olympics 20 now with extra robots,1
the most crooked olympics ever in history china ioc and judges should be investigated for bribery they are giving  penalties to other country athletes so that china could advance to the final disgusting watch the chinese skater literally pulled the hungarian skater in short track final but the hungarian skater got the penalty and chinese got gold totally insane and disgusting and this is just one example of many,1
the most crooked olympics ever in history china ioc and judges should be investigated for bribery they are giving  penalties to other country athletes so that china could advance to the final disgusting watch the chinese skater literally pulled the hungarian skater in short track final but the hungarian skater got the penalty and chinese got gold totally insane and disgusting and this is just one example of many,1
i think  doing a great job cant imagine if athletes get  since  all living in the village and they couldnt participate in their games  be so terrible olympics is only happening once in four years and they had gone through many evaluations to be qualify,1
i have never seen more mental illness wrapped up in a video under 5 minutes before,1
least its not offering to cut your birthday cake with a circular saw,1
all people are equal cattle,1
oh that sounds like such a fun vacation  being monitored on a app and stuck in a hotel room,1
cool,1
if only the media did their job and spoke out against the atrocities china has committed all athletes shouldve stayed home f china,1
best part is how casually we all accept the chinese government spying  and keep it moving lol,1
best of luck to you your all gonna need it to escape there when  im praying for you all to get home safely if you get put in the tiger chair just remember to breath and pray,1
always welcome and have fun  wish everything went well,1
seriously a new phone and new laptop anyway its a good thing to have something new,1
look like lot of fun  robot got to do  test too hahaha so funny,1
what a  negative commenters obviously has never ever travelled outside the us  feeding on fake mainstream media news without travelling the world and get the real sense beyond your doorstep news too sad its like a religion you learn what bibles tell you and cannot access to any others ex born in catholic and  follow that without choice since your parents chosen for you already wonder why us news seperated all humankind by different cultures other than theirs,1
berlin olympics 20 now with extra robots,1
the most crooked olympics ever in history china ioc and judges should be investigated for bribery they are giving  penalties to other country athletes so that china could advance to the final disgusting watch the chinese skater literally pulled the hungarian skater in short track final but the hungarian skater got the penalty and chinese got gold totally insane and disgusting and this is just one example of many,1
the most crooked olympics ever in history china ioc and judges should be investigated for bribery they are giving  penalties to other country athletes so that china could advance to the final disgusting watch the chinese skater literally pulled the hungarian skater in short track final but the hungarian skater got the penalty and chinese got gold totally insane and disgusting and this is just one example of many,1
i think  doing a great job cant imagine if athletes get  since  all living in the village and they couldnt participate in their games  be so terrible olympics is only happening once in four years and they had gone through many evaluations to be qualify,1
i have never seen more mental illness wrapped up in a video under 5 minutes before,1
least its not offering to cut your birthday cake with a circular saw,1
all people are equal cattle,1
oh that sounds like such a fun vacation  being monitored on a app and stuck in a hotel room,1
cool,1
if only the media did their job and spoke out against the atrocities china has committed all athletes shouldve stayed home f china,1
best part is how casually we all accept the chinese government spying  and keep it moving lol,1
the color scheme of the stadium is really nice,1
the venue is amazing,1
i hope that the chinese will do well at this amazing,1
the colors are awesome and the seats are cute like chocolate keyboards,1
i wish success,1
i am from  here i wish the chinese athletes medals and gold medals can not be  come  chinese people,1
i wish the beijing winter olympics a complete success,1
i love the color design of this venue,1
wooster go tiger lady,1
the dutch team come  the chinese athletes come on,1
i wish success,1
come  chinese  we cheer for you during the spring festival holiday via,1
i wish the beijing winter olympics a complete success and the chinese athletes a great success,1
hi why did you delete previous videos,1
hope you will visit china again after  pandemic,1
you are adorable you get so excited over new pins,1
those bikes are shared bicycles in nationwide and everyone can use their mobile phones to scan the  code to access them and it only costs a little fee each  you can see those small yellow bikes everywhere,1
im happy to see your smiling face too,1
okay if i can go to olympics someday in the future will be there with like 100 pins in my pocket to start with,1
hello kat is it possible you interview   and share some insights through a vlog with your viewers it is heartbreaking she is in the situation she is in now but please convey that there are many many pure winter sports fans without a geopolitical agenda throughout the world that recognize her immense raw talent and are rooting for her success despite the adversity god bless from the us,1
they look nice if i can also collect all of   you for yr share to the viewers,1
free to often come,1
you need to collect a lot more pins love from canada,1
on the first floor,1
loved it,1
everyone thank you for watching my vlog hope you enjoyed it you can find me on social media,1
i love bradley's  i love,1
never give up,1
,1
the hockey game was against finland not ussr,1
the helpful dream  dam because crush  mess up absent a bitter veterinarian squeamish dark number,1
winning that medal  been my favorite moment of that whole winter games,1
definition of gliding under the radar,1
the last one to come in is dog honey,1
wait what about dan janssen winning gold in speed skating he had gone through so much falls and fails in olympics until he won the gold in 1994,1
the youthful east  end because deficit  suggest up a offbeat processing literate icy france,1
nobody should be forced to watch girl sports,1
steven bradbury  the hero,1
steven bradbury is the greatest australian olympian of all time period,1
steven bradbury wasnt a fluke it was years of experience training and heartbreak he knew those guys could get aggressive with each other near the end he kept his cool held back and  beautifully past the carnage and over the finish line,1
is still my favourite male skater but i am also glad nathan took the gold medal this time around,1
i am intentionally missed a few days watch it is our own media just made these heartfelt words with our own people might as well say it out loud many chinese into foreign nationality is mainly for the convenience of international travel  especially athlete yu sheng is a  warrior constantly challenge admirable but please domestic media and net friends do not scold,1
dont  outside country you   and fake judges the world ready to punch to death,1
is a legend,1
only   is the best,1
congratulations nathan chen,1
good job and support    bravo to china rise peacefully and be strong      together for a shared future,1
olympic gold medalist nathan chen,1
glad he was wearing a new shirt and got rid of the vomit shirt  he looked much more professional here,1
congrats  chen ive only  discovered your elegant skating and the speed of your magical triple twirls  twists  like a steely slim corkscrew and your dance on ice is  evocatively romantic  like  a long glass of   vivre la france i like your choice of music esp the kinky  pop rock a n f your jazzy naggy physical  i feel that theres a cosmological lull after the slaughtering of the wild bison the burning of native  americans and their sun gods moon river   were  the long wailing song  the winter winds blowing down blowing around the levelling darkness pushed to the brink a music native american war drum beats rhythmic heavy stamping of warriors feet long wailing whispering moaning chanting of  chiefs names    laughing clouds blue sky and the stars make  a long rope red eagle brave heart  the rite of dialogues with hunting bear davy crocket    penance and   songs and prayers offering of yellow corn buckets of water warm indigenous american clothing with shawls scarfs  dancing with some  and  pg,1
its pronounced with a k sound,1
congrats nathan,1
chinese first   chen,1
is still my favourite male skater but i am also glad nathan took the gold medal this time around,1
i am intentionally missed a few days watch it is our own media just made these heartfelt words with our own people might as well say it out loud many chinese into foreign nationality is mainly for the convenience of international travel  especially athlete yu sheng is a  warrior constantly challenge admirable but please domestic media and net friends do not scold,1
dont  outside country you   and fake judges the world ready to punch to death,1
is a legend,1
only   is the best,1
congratulations nathan chen,1
good job and support    bravo to china rise peacefully and be strong      together for a shared future,1
olympic gold medalist nathan chen,1
glad he was wearing a new shirt and got rid of the vomit shirt  he looked much more professional here,1
congrats  chen ive only  discovered your elegant skating and the speed of your magical triple twirls  twists  like a steely slim corkscrew and your dance on ice is  evocatively romantic  like  a long glass of   vivre la france i like your choice of music esp the kinky  pop rock a n f your jazzy naggy physical  i feel that theres a cosmological lull after the slaughtering of the wild bison the burning of native  americans and their sun gods moon river   were  the long wailing song  the winter winds blowing down blowing around the levelling darkness pushed to the brink a music native american war drum beats rhythmic heavy stamping of warriors feet long wailing whispering moaning chanting of  chiefs names    laughing clouds blue sky and the stars make  a long rope red eagle brave heart  the rite of dialogues with hunting bear davy crocket    penance and   songs and prayers offering of yellow corn buckets of water warm indigenous american clothing with shawls scarfs  dancing with some  and  pg,1
its pronounced with a k sound,1
congrats nathan,1
chinese first   chen,1
what about the watermelon korean athletes love a lot  lol,1
hard to imagine if you refuse chinese food i  dont know what else can you refuse,1
japanese athletes witnessed that korean athletes took a lot of food from the canteen when people were not  to the worst they took all the watermelons back to their own  made japanese  stick to your own words do not come to canteen any  your pickles in the room,1
probably because  was not served,1
the editor of the video is  jeong korean  im not surprised by how the video content is  edited to fit its narrative,1
looks like bill millers food those athletes  are so spoiled in my country many travelers who are sick stay in quarantine hotels too sick people in the us are also put in locked rooms the village is fenced but well it is for everyones safety since a pandemic is going on to poor people they are living better than them  to middle class people the conditions are ok i bet it is so cool to see robots everywhere and the hotels and  are so nice and futuristic the rooms for the media is very small but well  and other people live in worse conditions,1
chinese want to give our guest best serve food of course but  is called cold dishes in china it is rude to give our guest to eat it like you were be invited to your friends house to have a dinner then he or she only give you cold salad and cold bread,1
after seeing this video all i can feel is how picky korean athletes are,1
,1
700 dishes and you dont like the food then you need mental help more korean food is so similar to chinese anyway too bad better food can bring you the gold medal,1
haha rubbish channel got boomed by comments,1
whats the big deal if you have extra money to bring in your own chef then whats so wrong about  team brought in their food in  2022 us team also brought their own food in tokyo making fun of korean athletes stealing food from the olympic village omg seriously the food is for everyone to eat plus the food they bring in is in case some athletes digestive system has a hard time to adapt to foreign  they might just crave  and  rice which they are used to eating everyday koreans should also stop believing and spreading false news about how bad the food is  shaun white apparently loved the food not a big deal,1
we  people invented chinese  and they had been following us all ten thousand years yeah we are the,1
what about the watermelon korean athletes love a lot  lol,1
hard to imagine if you refuse chinese food i  dont know what else can you refuse,1
japanese athletes witnessed that korean athletes took a lot of food from the canteen when people were not  to the worst they took all the watermelons back to their own  made japanese  stick to your own words do not come to canteen any  your pickles in the room,1
probably because  was not served,1
the editor of the video is  jeong korean  im not surprised by how the video content is  edited to fit its narrative,1
looks like bill millers food those athletes  are so spoiled in my country many travelers who are sick stay in quarantine hotels too sick people in the us are also put in locked rooms the village is fenced but well it is for everyones safety since a pandemic is going on to poor people they are living better than them  to middle class people the conditions are ok i bet it is so cool to see robots everywhere and the hotels and  are so nice and futuristic the rooms for the media is very small but well  and other people live in worse conditions,1
chinese want to give our guest best serve food of course but  is called cold dishes in china it is rude to give our guest to eat it like you were be invited to your friends house to have a dinner then he or she only give you cold salad and cold bread,1
after seeing this video all i can feel is how picky korean athletes are,1
,1
700 dishes and you dont like the food then you need mental help more korean food is so similar to chinese anyway too bad better food can bring you the gold medal,1
haha rubbish channel got boomed by comments,1
whats the big deal if you have extra money to bring in your own chef then whats so wrong about  team brought in their food in  2022 us team also brought their own food in tokyo making fun of korean athletes stealing food from the olympic village omg seriously the food is for everyone to eat plus the food they bring in is in case some athletes digestive system has a hard time to adapt to foreign  they might just crave  and  rice which they are used to eating everyday koreans should also stop believing and spreading false news about how bad the food is  shaun white apparently loved the food not a big deal,1
we  people invented chinese  and they had been following us all ten thousand years yeah we are the,1
want one his so cute,1
i want one bing   is so cute,1
best olympic winter games in history,1
wow,1
because of the economic crisis that always comes up the best thing to be on every wise individuals mind or list is to invest in different streams of income thats not depending on the government to generate funds,1
amazon in europe sells for 149 euros and friends in china tell me it is,1
does it come with food,1
he is cute,1
stuffed with  hair,1
its cute they did a great job merging the worlds favorite chinese animal with its character design,1
boycott china,1
ha ha comparison just know what is good pay good welfare,1
ha ha comparison just know what is good pay good welfare,1
with all the influx of athletes coming from all over their protective gear is a must for your own protection and for themselves as well good job to china for handling all the different aspects of the olympics so smoothly well done,1
thank you for your training video its so cool the perspective of  athletes i really hope you can  it on   i believe there will be hundreds of thousands of  in a few days,1
welcome to china enjoy your olympic tour and welcome back again,1
2022 is incredible man  growing up i held olympic athletes in the highest regard and looked at their process and life as a hidden gem i truly wouldnt know about from the inside  now we got these top athletes  showing and sharing their experience with us i love it,1
wondering why you are not wearing mask while walking around thought the rule is very strict there,1
enjoy  your  travel,1
cool,1
of course its hot,1
its snowing right now in beijing,1
why you laughing the  wear it to help you and it is for their  and yours this is china we care about peoples life not like your selfish people and society,1
welcome to china,1
can you go outside of village ie beijing city tour,1
great insight and honest vlog all the best in beijing,1
nice place and looks like very clean  of questions i am very curious because in europe we only read the  so also the negative  were there any problems with your  is it from  they are the ioc it service supplier did you need a  was it hard to do so because you can  to  the tv channels are they only chinese or also western channels or foreign  the food in the restaurants how is it also halal food i read in the  us that the food was very bad in the restaurant and also in the quarantine hotel,1
i dont want to say welcome to beijing to this girl cause she is quite arrogant to a hard working airport  volunteer  her laugh at that spot is disgusting,1
it is hot inside no air flow not fun but it is safe for 14 billion people,1
but i think hes really hot  i know what she meant but it got me,1
the video looks great just curious since many people are talking about manmade snow what is your opinion about it,1
welcome to   i hope you can enjoy the competition and chinese food,1
with all the influx of athletes coming from all over their protective gear is a must for your own protection and for themselves as well good job to china for handling all the different aspects of the olympics so smoothly well done,1
thank you for your training video its so cool the perspective of  athletes i really hope you can  it on   i believe there will be hundreds of thousands of  in a few days,1
